determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,seed,target,targeted,categorized,baseline,split,count,fidelity_score_at_1,fidelity_score_at_5,fidelity_score_at_10,fidelity_score_at_20
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Photo Editing,True,True,educated,"(None, 10, None)",90,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Sports,True,True,educated,"(None, 10, None)",90,0.011111111111111112,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,35140,True,False,educated,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,35140,True,False,random,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,271590,True,False,educated,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,271590,True,False,random,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,292140,True,False,educated,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,292140,True,False,random,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,582160,True,False,educated,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,582160,True,False,random,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Action,True,True,educated,"(None, 10, None)",92,0.8043478260869565,0.9021739130434783,0.9456521739130435,0.967391304347826
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Action,True,True,random,"(None, 10, None)",92,0.8043478260869565,0.9021739130434783,0.9456521739130435,0.967391304347826
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Free to Play,True,True,educated,"(None, 10, None)",92,0.1956521739130435,0.07608695652173914,0.010869565217391304,0.010869565217391304
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Free to Play,True,True,random,"(None, 10, None)",92,0.1956521739130435,0.07608695652173914,0.010869565217391304,0.010869565217391304
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Indie,True,True,educated,"(None, 10, None)",92,0.21739130434782608,0.42391304347826086,0.532608695652174,0.5434782608695652
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Indie,True,True,random,"(None, 10, None)",92,0.21739130434782608,0.42391304347826086,0.532608695652174,0.5434782608695652
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,NaN,False,False,random,"(None, 10, None)",92,0.8369565217391305,0.8478260869565217,0.8478260869565217,0.8913043478260869
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,NaN,False,True,random,"(None, 10, None)",92,0.5108695652173914,0.20652173913043478,0.07608695652173914,0.021739130434782608
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Photo Editing,True,True,educated,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Photo Editing,True,True,random,"(None, 10, None)",92,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Sports,True,True,educated,"(None, 10, None)",92,0.010869565217391304,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Sports,True,True,random,"(None, 10, None)",92,0.010869565217391304,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,35140,True,False,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,271590,True,False,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,292140,True,False,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,582160,True,False,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Action,True,True,random,"(None, 10, None)",104,0.875,0.9326923076923077,0.9903846153846154,1.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Free to Play,True,True,random,"(None, 10, None)",104,0.25,0.0673076923076923,0.009615384615384616,0.009615384615384616
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Indie,True,True,random,"(None, 10, None)",104,0.20192307692307693,0.4423076923076923,0.5480769230769231,0.4519230769230769
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,NaN,False,False,random,"(None, 10, None)",104,0.8942307692307693,0.8942307692307693,0.8846153846153846,0.9134615384615384
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,NaN,False,True,random,"(None, 10, None)",104,0.5384615384615384,0.19230769230769232,0.038461538461538464,0.009615384615384616
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Photo Editing,True,True,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Sports,True,True,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
